Part No,Part Description in Use,Part Description,Site,Site Description,Part Type,Planner,Inventory UoM,Catch UoM,Input UoM Group,Input UoM Group Description,Commodity Group 1,Commodity Group 1 Description,Commodity Group 2,Commodity Group 2 Description,Asset Class,Asset Class Description,Part Status,Part Status Description,ABC Class,ABC Class Description,Abc Class Locked Until,Frequency Class,Frequency Class Locked Until,Lifecycle Stage,Lifecycle Stage Locked Until,Safety Code,Safety Code Description,Accounting Group,Accounting Group Description,Product Code,Product Code Description,Product Family,Product Family Description,Type Designation,Dimension/ Quality,Net Weight,Weight UoM,Net Volume,Volume UoM,Exclude from Shipment Packing Proposal,On Hand Qty,On Hand Catch Qty,Created,Modified,Document Text,Notes,Lead Time Code,Purchasing Lead Time,Earliest Unlimited Supply Date,Manufacturing Lead Time,Expected Lead Time,Supersedes Part,Superseded By Part,Shelf Life in Days,Minimum Remaining Days at CO Delivery,Minimum Remaining Days for Planning,Mandatory Expiration Date,Country of Origin,Country of Origin Description,Region Code,Region Code Description,Customs Statistics No,Customs Statistics No Description,Intrastat Conv Factor,Customs UoM,Supply Chain Part Group,Supply Chain Part Group Description,Default Mtrl Req Supply,Dop Connection,Dop Netting,Tech Coordinator,Qty Calc Rounding,Configurable,Inventory Valuation Method,Inventory Part Cost Level,Supplier Invoice Consideration,Zero Cost,Part Cost Group,Part Cost Group Description,External Service Cost Method,Cycle Counting Interval,Cum Count Diff,Cycle Counting,Reserve at order entry,Automatic Capability Check,Negative On Hand,Availability Check,Availability Check at CO Reserve,Online Consumption,Shortage Notification,Stock Management,Refill Putaway Zones,Refill Putaway Zones Operative Value,Refill Putaway Zones Source,Std Putaway Qty,Inventory Part Standard Name,Inventory Part Standard Name Description,Part Catalog Standard Name,Part Catalog Standard Name Description,GTIN,GTIN Series,Alternate Parts Exist,Characteristic Template,Operative Storage Width Requirement,Storage Width Requirement Source,Operative Storage Height Requirement,Storage Height Requirement Source,Operative Storage Depth Requirement,Storage Depth Requirement Source,UoM for Length,Qty per Volume,Operative Qty per Volume,Qty per Volume Source,UoM for Volume,Operative Storage Weight Requirement,Storage Weight Requirement Source,UoM for Weight,Operative Min Storage Temperature,Min Storage Temperature Source,Operative Max Storage Temperature,Max Storage Temperature Source,UoM for Temperature,Operative Min Storage Humidity (%),Min Storage Humidity (%) Source,Operative Max Storage Humidity (%),Max Storage Humidity (%) Source,HSN/SAC Code,HSN/SAC Code Description,Product Category,Product Category Description,Consumption Tax,Master Part Description
MSTEST1,MSTEST1,MSTEST1,TRN31,TRN31,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,1,0,5/19/2025,5/19/2025,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,MSTEST1
VISH-MFG PART,Vish-Mfg Part,Vish-Mfg Part,TRN34,TRN34,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Vish-Mfg Part
MSTEST2,MSTEST2,MSTEST2,TRN31,TRN31,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,90,0,5/19/2025,5/20/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,MSTEST2
TEST2IRO,TEST2iro manuf,TEST2iro manuf,TRN29,TRN29,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,TEST2iro
NTTEST3,NTTEST3,NTTEST3,TRN32,TRN32,Manufactured,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Manufactured,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,NTTEST3
LHATEST4,LHATEST4,LHATEST4,TRN30,TRN30,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/22/2025,5/22/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,LHATEST4
MSTEST3,MSTEST3,MSTEST3,TRN31,TRN31,Purchased (raw),*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,MSTEST3
NTTEST4,NTTEST4,NTTEST4,TRN32,TRN32,Purchased (raw),*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,NTTEST4
VISH-PUR RAW PART,VISH-pur raw PART,VISH-pur raw PART,TRN34,TRN34,Purchased (raw),*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,VISH-pur raw PART
IRO1 SALES,IRO1 SALES,IRO1 SALES,TRN29,TRN29,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,5/19/2025,5/19/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,IRO1 SALES
SH EP,SH euro Pallet,SH euro Pallet,SH D,SH demand Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,12/10/2024,12/10/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH euro Pallet
SH EP,SH euro Pallet,SH euro Pallet,SH S,SH Supply Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,4/29/2025,4/29/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH euro Pallet
SH B BOX 1,SH B BOX 1,SH B BOX 1,SH D,SH demand Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,172,0,12/10/2024,12/30/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,4,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH B BOX 1
SH B BOX 1,SH B BOX 1,SH B BOX 1,SH S,SH Supply Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,4/29/2025,4/29/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH B BOX 1
SH IC PP 01,SH IC PP 01,SH IC PP 01,SH D,SH demand Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,10,0,12/10/2024,12/10/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH IC PP 01
SH IC PP 01,SH IC PP 01,SH IC PP 01,OP S,OP Supply Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,5,0,12/10/2024,12/10/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH IC PP 01
SH IC PP 01,SH IC PP 01,SH IC PP 01,SH S,SH Supply Site,Purchased,*,pcs,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,4/29/2025,4/29/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,16,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,SH IC PP 01
AV-WDR-1,AV-WDR-PART,AV-WDR-PART,AG-01,AG-01,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,5,0,3/5/2025,3/6/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,-5,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AV-WDR-PART
AV-COM-1,AV-COM-1,AV-COM-1,AG-01,AG-01,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,4,0,3/5/2025,3/5/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AV-COM-1
AV-COM-02,AV-COM-02,AV-COM-02,AG-01,AG-01,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,4,0,3/5/2025,3/5/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Serial,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AV-COM-02
AV-COM3,AV-COM3,AV-COM3,AG-01,AG-01,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,9,0,3/5/2025,3/5/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Weighted Average,Cost Per Condition,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AV-COM3
YR-WHEEL,YR-WHEEL,YR-WHEEL,IFS21,IFSTRN21,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,3/20/2025,3/20/2025,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,YR-WHEEL
ENGINE MOUNT 01,ENGINE MOUNT 01,ENGINE MOUNT 01,PC62,PC62,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,ENGINE MOUNT 01
AUTO01-NONINV-STAPLERS,AUTO01-NONINV-STAPLERS,AUTO01-NONINV-STAPLERS,PC59,PC59,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AUTO01-NONINV-STAPLERS
AUTO01-NONINV-MOUSE,AUTO01-NONINV-MOUSE,AUTO01-NONINV-MOUSE,PC59,PC59,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,AUTO01-NONINV-MOUSE
RP-DUSTCAPS,RP-DUSTCAPS,RP-DUSTCAPS,PC59,PC59,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,RP-DUSTCAPS
DUST CAP,Dust cap,Dust cap,PC62,PC62,Purchased (raw),*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Dust cap
RP-CLUTCHDISK,RP-DUSTCAPS,RP-DUSTCAPS,PC59,PC59,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,RP-DUSTCAPS
FRONT L/S SHOCK,Front L/S Shock,Front L/S Shock,PC59,PC59,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Front L/S Shock
FRONT L/S SHOCK,Front L/S Shock,Front L/S Shock,PC65,PC65,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Front L/S Shock
FRONT L/S SHOCK,Front L/S Shock,Front L/S Shock,PC62,PC62,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Front L/S Shock
BACK L/S SHOCK,Back L/S Shock,Back L/S Shock,PC65,PC65,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Not Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Back L/S Shock
BACK L/S SHOCK,BAck L/S SHOCK,BAck L/S SHOCK,PC62,PC62,Purchased,*,PCS,,,,,,,,S,STANDARD,A,ACTIVE,C,5,,Very Slow Mover,,Development,,,,,,,,,,,,,kg,,m3,No,0,0,11/19/2024,11/19/2024,No,,Purchased,0,,0,0,,,,0,0,No,,,,,,,,,,,InventoryOrder,Automatic DOP,No Netting,,0,No,Standard Cost,Cost Per Part,Ignore Invoice Price,Zero Cost Forbidden,,,Exclude Service Cost,0,0,Not Cyclic Counting,Normal reservation,No Automatic Capability Check,Negative On Hand Allowed,No,No,No Online Consumption,No Shortage Notation,System Managed Inventory,,No Refill,Site,,,,0,*,,,No,,,,,,,,m,,,,m3,,,kg,,,,,Cel,,,,,,,,,No,Back L/S Shock
